id,Time(millis),Temp1,Temp2,HIndex
2494,17625.0,22.83,24.0,23.55
2495,17625.0,22.83,24.0,23.55
2496,17651.0,22.93,24.0,23.55
2497,17651.0,22.93,24.0,23.55
2498,17651.0,22.93,24.0,23.55
2499,17651.0,22.93,24.0,23.55
2500,17677.0,22.93,24.0,23.55
2501,17677.0,22.93,24.0,23.55
2502,17677.0,22.93,24.0,23.55
2503,17677.0,22.93,24.0,23.55
2504,17702.0,22.93,24.0,23.55
2505,17702.0,22.93,24.0,23.55
2506,17702.0,22.93,24.0,23.55
2507,17702.0,22.93,24.0,23.55
2508,17729.0,22.83,24.0,23.55
2509,17729.0,22.83,24.0,23.55
2510,17729.0,22.83,24.0,23.55
2511,17729.0,22.83,24.0,23.55
2512,17755.0,22.93,24.0,23.55
2513,17755.0,22.93,24.0,23.55
2514,17755.0,22.93,24.0,23.55
2515,17755.0,22.93,24.0,23.55
2516,17781.0,22.93,24.0,23.55
2517,17781.0,22.93,24.0,23.55
2518,17781.0,22.93,24.0,23.55
2519,17781.0,22.93,24.0,23.55
2520,17807.0,22.93,24.0,23.55
2521,17807.0,22.93,24.0,23.55
2522,17807.0,22.93,24.0,23.55
2523,17807.0,22.93,24.0,23.55
2524,17832.0,22.83,24.0,23.55
2525,17832.0,22.83,24.0,23.55
2526,17832.0,22.83,24.0,23.55
2527,17832.0,22.83,24.0,23.55
2528,17859.0,22.93,24.0,23.55
2529,17859.0,22.93,24.0,23.55
2530,17859.0,22.93,24.0,23.55
2531,17859.0,22.93,24.0,23.55
2532,17885.0,22.93,24.0,23.55
2533,17885.0,22.93,24.0,23.55
2534,17885.0,22.93,24.0,23.55
2535,17885.0,22.93,24.0,23.55
2536,17911.0,22.93,24.0,23.55
2537,17911.0,22.93,24.0,23.55
2538,17911.0,22.93,24.0,23.55
2539,17911.0,22.93,24.0,23.55
2540,17937.0,22.93,24.0,23.55
2541,17937.0,22.93,24.0,23.55
2542,17937.0,22.93,24.0,23.55
2543,17937.0,22.93,24.0,23.55
2544,17963.0,22.93,24.0,23.55
2545,17963.0,22.93,24.0,23.55
2546,17963.0,22.93,24.0,23.55
2547,17963.0,22.93,24.0,23.55
2548,17989.0,22.93,24.0,23.55
2549,17989.0,22.93,24.0,23.55
2550,17989.0,22.93,24.0,23.55
2551,17989.0,22.93,24.0,23.55
2552,18015.0,22.93,24.0,23.55
2553,18015.0,22.93,24.0,23.55
2554,18015.0,22.93,24.0,23.55
2555,18015.0,22.93,24.0,23.55
2556,18041.0,22.93,24.0,23.55
2557,18041.0,22.93,24.0,23.55
2558,18041.0,22.93,24.0,23.55
2559,18041.0,22.93,24.0,23.55
2560,18067.0,22.93,24.0,23.55
2561,18067.0,22.93,24.0,23.55
2562,18067.0,22.93,24.0,23.55
2563,18067.0,22.93,24.0,23.55
2564,18093.0,22.93,24.0,23.55
2565,18093.0,22.93,24.0,23.55
2566,18093.0,22.93,24.0,23.55
2567,18093.0,22.93,24.0,23.55
2568,18390.0,22.04,24.0,23.55
2569,18390.0,22.04,24.0,23.55
2570,18390.0,22.04,24.0,23.55
2571,18390.0,22.04,24.0,23.55
2572,18392.0,22.83,24.0,23.55
2573,18392.0,22.83,24.0,23.55
2574,18392.0,22.83,24.0,23.55
2575,18392.0,22.83,24.0,23.55
2576,18394.0,22.83,24.0,23.55
2577,18394.0,22.83,24.0,23.55
2578,18394.0,22.83,24.0,23.55
2579,18394.0,22.83,24.0,23.55
2580,18401.0,22.93,24.0,23.55
2581,18401.0,22.93,24.0,23.55
2582,18401.0,22.93,24.0,23.55
2583,18401.0,22.93,24.0,23.55
2584,18427.0,22.93,24.0,23.55
2585,18427.0,22.93,24.0,23.55
2586,18427.0,22.93,24.0,23.55
2587,18427.0,22.93,24.0,23.55
2588,18453.0,22.83,24.0,23.55
2589,18453.0,22.83,24.0,23.55
2590,18453.0,22.83,24.0,23.55
2591,18453.0,22.83,24.0,23.55
2592,18479.0,22.93,24.0,23.55
2593,18479.0,22.93,24.0,23.55
2594,18479.0,22.93,24.0,23.55
2595,18479.0,22.93,24.0,23.55
2596,18505.0,22.93,24.0,23.55
2597,18505.0,22.93,24.0,23.55
2598,18505.0,22.93,24.0,23.55
2599,18505.0,22.93,24.0,23.55
2600,18531.0,22.83,24.0,23.55
2601,18531.0,22.83,24.0,23.55
2602,18531.0,22.83,24.0,23.55
2603,18531.0,22.83,24.0,23.55
2604,18557.0,22.83,24.0,23.55
2605,18557.0,22.83,24.0,23.55
2606,18557.0,22.83,24.0,23.55
2607,18557.0,22.83,24.0,23.55
2608,18583.0,22.83,24.0,23.55
2609,18583.0,22.83,24.0,23.55
2610,18583.0,22.83,24.0,23.55
2611,18583.0,22.83,24.0,23.55
2612,18609.0,22.93,24.0,23.55
2613,18609.0,22.93,24.0,23.55
2614,18609.0,22.93,24.0,23.55
2615,18609.0,22.93,24.0,23.55
2616,18635.0,22.83,24.0,23.55
2617,18635.0,22.83,24.0,23.55
2618,18635.0,22.83,24.0,23.55
2619,18635.0,22.83,24.0,23.55
2620,18661.0,22.83,24.0,23.55
2621,18661.0,22.83,24.0,23.55
2622,18661.0,22.83,24.0,23.55
2623,18661.0,22.83,24.0,23.55
2624,18688.0,22.93,24.0,23.55
2625,18688.0,22.93,24.0,23.55
2626,18688.0,22.93,24.0,23.55
2627,18688.0,22.93,24.0,23.55
2628,18713.0,22.93,24.0,23.55
2629,18713.0,22.93,24.0,23.55
2630,18713.0,22.93,24.0,23.55
2631,18713.0,22.93,24.0,23.55
2632,18739.0,22.83,24.0,23.55
2633,18739.0,22.83,24.0,23.55
2634,18739.0,22.83,24.0,23.55
2635,18739.0,22.83,24.0,23.55
2636,18765.0,22.83,24.0,23.55
2637,18765.0,22.83,24.0,23.55
2638,18765.0,22.83,24.0,23.55
2639,18765.0,22.83,24.0,23.55
2640,18791.0,22.93,24.0,23.55
2641,18791.0,22.93,24.0,23.55
2642,18791.0,22.93,24.0,23.55
2643,18791.0,22.93,24.0,23.55
2644,18818.0,22.93,24.0,23.55
2645,18818.0,22.93,24.0,23.55
2646,18818.0,22.93,24.0,23.55
2647,18818.0,22.93,24.0,23.55
2648,18843.0,22.83,24.0,23.55
2649,18843.0,22.83,24.0,23.55
2650,18843.0,22.83,24.0,23.55
2651,18843.0,22.83,24.0,23.55
2652,18869.0,22.83,24.0,23.55
2653,18869.0,22.83,24.0,23.55
2654,18869.0,22.83,24.0,23.55
2655,18869.0,22.83,24.0,23.55
2656,18895.0,22.93,24.0,23.55
2657,18895.0,22.93,24.0,23.55
2658,18895.0,22.93,24.0,23.55
2659,18895.0,22.93,24.0,23.55
2660,18921.0,22.93,24.0,23.55
2661,18921.0,22.93,24.0,23.55
2662,18921.0,22.93,24.0,23.55
2663,18921.0,22.93,24.0,23.55
2664,18947.0,22.93,24.0,23.55
2665,18947.0,22.93,24.0,23.55
2666,18947.0,22.93,24.0,23.55
2667,18947.0,22.93,24.0,23.55
2668,18973.0,22.83,24.0,23.55
2669,18973.0,22.83,24.0,23.55
2670,18973.0,22.83,24.0,23.55
2671,18973.0,22.83,24.0,23.55
2672,18999.0,22.93,24.0,23.55
2673,18999.0,22.93,24.0,23.55
2674,18999.0,22.93,24.0,23.55
2675,18999.0,22.93,24.0,23.55
2676,19025.0,22.93,24.0,23.55
2677,19025.0,22.93,24.0,23.55
2678,19025.0,22.93,24.0,23.55
2679,19025.0,22.93,24.0,23.55
2680,19051.0,22.93,24.0,23.55
2681,19051.0,22.93,24.0,23.55
2682,19051.0,22.93,24.0,23.55
2683,19051.0,22.93,24.0,23.55
2684,19077.0,22.83,24.0,23.55
2685,19077.0,22.83,24.0,23.55
2686,19077.0,22.83,24.0,23.55
2687,19077.0,22.83,24.0,23.55
2688,19103.0,22.93,24.0,23.55
2689,19103.0,22.93,24.0,23.55
2690,19103.0,22.93,24.0,23.55
2691,19103.0,22.93,24.0,23.55
2692,19129.0,22.83,24.0,23.55
2693,19129.0,22.83,24.0,23.55
2694,19129.0,22.83,24.0,23.55
2695,19129.0,22.83,24.0,23.55
2696,19155.0,22.93,24.0,23.55
2697,19155.0,22.93,24.0,23.55
2698,19155.0,22.93,24.0,23.55
2699,19155.0,22.93,24.0,23.55
2700,19181.0,22.93,24.0,23.55
2701,19181.0,22.93,24.0,23.55
2702,19181.0,22.93,24.0,23.55
2703,19181.0,22.93,24.0,23.55
2704,19207.0,22.93,24.0,23.55
2705,19207.0,22.93,24.0,23.55
2706,19207.0,22.93,24.0,23.55
2707,19207.0,22.93,24.0,23.55
2708,19233.0,22.93,24.0,23.55
2709,19233.0,22.93,24.0,23.55
2710,19233.0,22.93,24.0,23.55
2711,19233.0,22.93,24.0,23.55
2712,19259.0,22.93,24.0,23.55
2713,19259.0,22.93,24.0,23.55
2714,19259.0,22.93,24.0,23.55
2715,19259.0,22.93,24.0,23.55
2716,19286.0,22.83,24.0,23.55
2717,19286.0,22.83,24.0,23.55
2718,19286.0,22.83,24.0,23.55
2719,19286.0,22.83,24.0,23.55
2720,19311.0,22.93,24.0,23.55
2721,19311.0,22.93,24.0,23.55
2722,19311.0,22.93,24.0,23.55
2723,19311.0,22.93,24.0,23.55
2724,19337.0,22.93,24.0,23.55
2725,19337.0,22.93,24.0,23.55
2726,19337.0,22.93,24.0,23.55
2727,19337.0,22.93,24.0,23.55
2728,19363.0,22.83,24.0,23.55
2729,19363.0,22.83,24.0,23.55
2730,19363.0,22.83,24.0,23.55
2731,19363.0,22.83,24.0,23.55
2732,19389.0,22.93,24.0,23.55
2733,19389.0,22.93,24.0,23.55
2734,19389.0,22.93,24.0,23.55
2735,19389.0,22.93,24.0,23.55
2736,19416.0,22.83,24.0,23.55
2737,19416.0,22.83,24.0,23.55
2738,19416.0,22.83,24.0,23.55
2739,19416.0,22.83,24.0,23.55
2740,19441.0,22.93,24.0,23.55
2741,19441.0,22.93,24.0,23.55
2742,19441.0,22.93,24.0,23.55
2743,19441.0,22.93,24.0,23.55
2744,19467.0,22.93,24.0,23.55
2745,19467.0,22.93,24.0,23.55
2746,19467.0,22.93,24.0,23.55
2747,19467.0,22.93,24.0,23.55
2748,19493.0,22.93,24.0,23.55
2749,19493.0,22.93,24.0,23.55
2750,19493.0,22.93,24.0,23.55
2751,19493.0,22.93,24.0,23.55
2752,19519.0,22.93,24.0,23.55
2753,19519.0,22.93,24.0,23.55
2754,19519.0,22.93,24.0,23.55
2755,19519.0,22.93,24.0,23.55
2756,19545.0,22.83,24.0,23.55
2757,19545.0,22.83,24.0,23.55
2758,19545.0,22.83,24.0,23.55
2759,19545.0,22.83,24.0,23.55
2760,19571.0,22.93,24.0,23.55
2761,19571.0,22.93,24.0,23.55
2762,19571.0,22.93,24.0,23.55
2763,19571.0,22.93,24.0,23.55
2764,19597.0,22.93,24.0,23.55
2765,19597.0,22.93,24.0,23.55
2766,19597.0,22.93,24.0,23.55
2767,19597.0,22.93,24.0,23.55
2768,19623.0,22.93,24.0,23.55
2769,19623.0,22.93,24.0,23.55
2770,19623.0,22.93,24.0,23.55
2771,19623.0,22.93,24.0,23.55
2772,19649.0,22.93,24.0,23.55
2773,19649.0,22.93,24.0,23.55
2774,19649.0,22.93,24.0,23.55
2775,19649.0,22.93,24.0,23.55
2776,19675.0,22.93,24.0,23.55
2777,19675.0,22.93,24.0,23.55
2778,19675.0,22.93,24.0,23.55
2779,19675.0,22.93,24.0,23.55
2780,19701.0,22.93,24.0,23.55
2781,19701.0,22.93,24.0,23.55
2782,19701.0,22.93,24.0,23.55
2783,19701.0,22.93,24.0,23.55
2784,19727.0,22.93,24.0,23.55
2785,19727.0,22.93,24.0,23.55
2786,19727.0,22.93,24.0,23.55
2787,19727.0,22.93,24.0,23.55
2788,19753.0,22.83,24.0,23.55
2789,19753.0,22.83,24.0,23.55
2790,19753.0,22.83,24.0,23.55
2791,19753.0,22.83,24.0,23.55
2792,19779.0,22.93,24.0,23.55
2793,19779.0,22.93,24.0,23.55
2794,19779.0,22.93,24.0,23.55
2795,19779.0,22.93,24.0,23.55
2796,19805.0,22.93,24.0,23.55
2797,19805.0,22.93,24.0,23.55
2798,19805.0,22.93,24.0,23.55
2799,19805.0,22.93,24.0,23.55
2800,19831.0,22.93,24.0,23.55
2801,19831.0,22.93,24.0,23.55
2802,19831.0,22.93,24.0,23.55
2803,19831.0,22.93,24.0,23.55
2804,19857.0,22.83,24.0,23.55
2805,19857.0,22.83,24.0,23.55
2806,19857.0,22.83,24.0,23.55
2807,19857.0,22.83,24.0,23.55
2808,19884.0,22.93,24.0,23.55
2809,19884.0,22.93,24.0,23.55
2810,19884.0,22.93,24.0,23.55
2811,19884.0,22.93,24.0,23.55
2812,19909.0,22.93,24.0,23.55
2813,19909.0,22.93,24.0,23.55
2814,19909.0,22.93,24.0,23.55
2815,19909.0,22.93,24.0,23.55
2816,19935.0,22.93,24.0,23.55
2817,19935.0,22.93,24.0,23.55
2818,19935.0,22.93,24.0,23.55
2819,19935.0,22.93,24.0,23.55
2820,19961.0,22.83,24.0,23.55
2821,19961.0,22.83,24.0,23.55
2822,19961.0,22.83,24.0,23.55
2823,19961.0,22.83,24.0,23.55
2824,19987.0,22.93,24.0,23.55
2825,19987.0,22.93,24.0,23.55
2826,19987.0,22.93,24.0,23.55
2827,19987.0,22.93,24.0,23.55
2828,20014.0,22.93,24.0,23.55
2829,20014.0,22.93,24.0,23.55
2830,20014.0,22.93,24.0,23.55
2831,20014.0,22.93,24.0,23.55
2832,20039.0,22.93,24.0,23.55
2833,20039.0,22.93,24.0,23.55
2834,20039.0,22.93,24.0,23.55
2835,20039.0,22.93,24.0,23.55
2836,20065.0,22.93,24.0,23.55
2837,20065.0,22.93,24.0,23.55
2838,20065.0,22.93,24.0,23.55
2839,20065.0,22.93,24.0,23.55
2840,20091.0,22.93,24.0,23.55
2841,20091.0,22.93,24.0,23.55
2842,20091.0,22.93,24.0,23.55
2843,20091.0,22.93,24.0,23.55
2844,20117.0,22.93,24.0,23.55
2845,20117.0,22.93,24.0,23.55
2846,20117.0,22.93,24.0,23.55
2847,20117.0,22.93,24.0,23.55
2848,20415.0,21.94,24.0,23.53
2849,20415.0,21.94,24.0,23.53
2850,20415.0,21.94,24.0,23.53
2851,20415.0,21.94,24.0,23.53
2852,20417.0,22.83,24.0,23.53
2853,20417.0,22.83,24.0,23.53
2854,20417.0,22.83,24.0,23.53
2855,20417.0,22.83,24.0,23.53
2856,20419.0,22.83,24.0,23.53
2857,20419.0,22.83,24.0,23.53
2858,20419.0,22.83,24.0,23.53
2859,20419.0,22.83,24.0,23.53
2860,20426.0,22.83,24.0,23.53
2861,20426.0,22.83,24.0,23.53
2862,20426.0,22.83,24.0,23.53
2863,20426.0,22.83,24.0,23.53
2864,20452.0,22.83,24.0,23.53
2865,20452.0,22.83,24.0,23.53
2866,20452.0,22.83,24.0,23.53
2867,20452.0,22.83,24.0,23.53
2868,20478.0,22.83,24.0,23.53
2869,20478.0,22.83,24.0,23.53
2870,20478.0,22.83,24.0,23.53
2871,20478.0,22.83,24.0,23.53
2872,20504.0,22.83,24.0,23.53
2873,20504.0,22.83,24.0,23.53
2874,20504.0,22.83,24.0,23.53
2875,20504.0,22.83,24.0,23.53
2876,20531.0,22.83,24.0,23.53
2877,20531.0,22.83,24.0,23.53
2878,20531.0,22.83,24.0,23.53
2879,20531.0,22.83,24.0,23.53
2880,20556.0,22.83,24.0,23.53
2881,20556.0,22.83,24.0,23.53
2882,20556.0,22.83,24.0,23.53
2883,20556.0,22.83,24.0,23.53
2884,20582.0,22.83,24.0,23.53
2885,20582.0,22.83,24.0,23.53
2886,20582.0,22.83,24.0,23.53
2887,20582.0,22.83,24.0,23.53
2888,20609.0,22.83,24.0,23.53
2889,20609.0,22.83,24.0,23.53
2890,20609.0,22.83,24.0,23.53
2891,20609.0,22.83,24.0,23.53
2892,20634.0,22.83,24.0,23.53
2893,20634.0,22.83,24.0,23.53
2894,20634.0,22.83,24.0,23.53
2895,20634.0,22.83,24.0,23.53
2896,20660.0,22.93,24.0,23.53
2897,20660.0,22.93,24.0,23.53
2898,20660.0,22.93,24.0,23.53
2899,20660.0,22.93,24.0,23.53
2900,20686.0,22.83,24.0,23.53
2901,20686.0,22.83,24.0,23.53
2902,20686.0,22.83,24.0,23.53
2903,20686.0,22.83,24.0,23.53
2904,20712.0,22.83,24.0,23.53
2905,20712.0,22.83,24.0,23.53
2906,20712.0,22.83,24.0,23.53
2907,20712.0,22.83,24.0,23.53
2908,20739.0,22.83,24.0,23.53
2909,20739.0,22.83,24.0,23.53
2910,20739.0,22.83,24.0,23.53
2911,20739.0,22.83,24.0,23.53
2912,20764.0,22.83,24.0,23.53
2913,20764.0,22.83,24.0,23.53
2914,20764.0,22.83,24.0,23.53
2915,20764.0,22.83,24.0,23.53
2916,20790.0,22.83,24.0,23.53
2917,20790.0,22.83,24.0,23.53
2918,20790.0,22.83,24.0,23.53
2919,20790.0,22.83,24.0,23.53
2920,20816.0,22.83,24.0,23.53
2921,20816.0,22.83,24.0,23.53
2922,20816.0,22.83,24.0,23.53
2923,20816.0,22.83,24.0,23.53
2924,20842.0,22.83,24.0,23.53
2925,20842.0,22.83,24.0,23.53
2926,20842.0,22.83,24.0,23.53
2927,20842.0,22.83,24.0,23.53
2928,20869.0,22.83,24.0,23.53
2929,20869.0,22.83,24.0,23.53
2930,20869.0,22.83,24.0,23.53
2931,20869.0,22.83,24.0,23.53
2932,20894.0,22.83,24.0,23.53
2933,20894.0,22.83,24.0,23.53
2934,20894.0,22.83,24.0,23.53
2935,20894.0,22.83,24.0,23.53
2936,20920.0,22.83,24.0,23.53
2937,20920.0,22.83,24.0,23.53
2938,20920.0,22.83,24.0,23.53
2939,20920.0,22.83,24.0,23.53
2940,20946.0,22.83,24.0,23.53
2941,20946.0,22.83,24.0,23.53
2942,20946.0,22.83,24.0,23.53
2943,20946.0,22.83,24.0,23.53
2944,20972.0,22.83,24.0,23.53
2945,20972.0,22.83,24.0,23.53
2946,20972.0,22.83,24.0,23.53
2947,20972.0,22.83,24.0,23.53
2948,20999.0,22.83,24.0,23.53
2949,20999.0,22.83,24.0,23.53
2950,20999.0,22.83,24.0,23.53
2951,20999.0,22.83,24.0,23.53
2952,21024.0,22.83,24.0,23.53
2953,21024.0,22.83,24.0,23.53
2954,21024.0,22.83,24.0,23.53
2955,21024.0,22.83,24.0,23.53
2956,21050.0,22.83,24.0,23.53
2957,21050.0,22.83,24.0,23.53
2958,21050.0,22.83,24.0,23.53
2959,21050.0,22.83,24.0,23.53
2960,21076.0,22.83,24.0,23.53
2961,21076.0,22.83,24.0,23.53
2962,21076.0,22.83,24.0,23.53
2963,21076.0,22.83,24.0,23.53
2964,21102.0,22.83,24.0,23.53
2965,21102.0,22.83,24.0,23.53
2966,21102.0,22.83,24.0,23.53
2967,21102.0,22.83,24.0,23.53
2968,21129.0,22.83,24.0,23.53
2969,21129.0,22.83,24.0,23.53
2970,21129.0,22.83,24.0,23.53
2971,21129.0,22.83,24.0,23.53
2972,21154.0,22.83,24.0,23.53
2973,21154.0,22.83,24.0,23.53
2974,21154.0,22.83,24.0,23.53
2975,21154.0,22.83,24.0,23.53
2976,21180.0,22.83,24.0,23.53
2977,21180.0,22.83,24.0,23.53
2978,21180.0,22.83,24.0,23.53
2979,21180.0,22.83,24.0,23.53
2980,21207.0,22.83,24.0,23.53
2981,21207.0,22.83,24.0,23.53
2982,21207.0,22.83,24.0,23.53
2983,21207.0,22.83,24.0,23.53
2984,21232.0,22.83,24.0,23.53
2985,21232.0,22.83,24.0,23.53
2986,21232.0,22.83,24.0,23.53
2987,21232.0,22.83,24.0,23.53
2988,21258.0,22.73,24.0,23.53
2989,21258.0,22.73,24.0,23.53
2990,21258.0,22.73,24.0,23.53
2991,21258.0,22.73,24.0,23.53
2992,21284.0,22.83,24.0,23.53
2993,21284.0,22.83,24.0,23.53
2994,21284.0,22.83,24.0,23.53
2995,21284.0,22.83,24.0,23.53
2996,21310.0,22.83,24.0,23.53
2997,21310.0,22.83,24.0,23.53
2998,21310.0,22.83,24.0,23.53
2999,21310.0,22.83,24.0,23.53
3000,21337.0,22.83,24.0,23.53
3001,21337.0,22.83,24.0,23.53
3002,21337.0,22.83,24.0,23.53
3003,21337.0,22.83,24.0,23.53
3004,21362.0,22.83,24.0,23.53
3005,21362.0,22.83,24.0,23.53
3006,21362.0,22.83,24.0,23.53
3007,21362.0,22.83,24.0,23.53
3008,21388.0,22.83,24.0,23.53
3009,21388.0,22.83,24.0,23.53
3010,21388.0,22.83,24.0,23.53
3011,21388.0,22.83,24.0,23.53
3012,21414.0,22.83,24.0,23.53
3013,21414.0,22.83,24.0,23.53
3014,21414.0,22.83,24.0,23.53
3015,21414.0,22.83,24.0,23.53
3016,21440.0,22.83,24.0,23.53
3017,21440.0,22.83,24.0,23.53
3018,21440.0,22.83,24.0,23.53
3019,21440.0,22.83,24.0,23.53
3020,21467.0,22.83,24.0,23.53
3021,21467.0,22.83,24.0,23.53
3022,21467.0,22.83,24.0,23.53
3023,21467.0,22.83,24.0,23.53
3024,21492.0,22.83,24.0,23.53
3025,21492.0,22.83,24.0,23.53
3026,21492.0,22.83,24.0,23.53
3027,21492.0,22.83,24.0,23.53
3028,21518.0,22.93,24.0,23.53
3029,21518.0,22.93,24.0,23.53
3030,21518.0,22.93,24.0,23.53
3031,21518.0,22.93,24.0,23.53
3032,21544.0,22.83,24.0,23.53
3033,21544.0,22.83,24.0,23.53
3034,21544.0,22.83,24.0,23.53
3035,21544.0,22.83,24.0,23.53
3036,21570.0,22.83,24.0,23.53
3037,21570.0,22.83,24.0,23.53
3038,21570.0,22.83,24.0,23.53
3039,21570.0,22.83,24.0,23.53
3040,21597.0,22.93,24.0,23.53
3041,21597.0,22.93,24.0,23.53
3042,21597.0,22.93,24.0,23.53
3043,21597.0,22.93,24.0,23.53
3044,21622.0,22.93,24.0,23.53
3045,21622.0,22.93,24.0,23.53
3046,21622.0,22.93,24.0,23.53
3047,21622.0,22.93,24.0,23.53
3048,21648.0,22.83,24.0,23.53
3049,21648.0,22.83,24.0,23.53
3050,21648.0,22.83,24.0,23.53
3051,21648.0,22.83,24.0,23.53
3052,21675.0,22.83,24.0,23.53
3053,21675.0,22.83,24.0,23.53
3054,21675.0,22.83,24.0,23.53
3055,21675.0,22.83,24.0,23.53
3056,21700.0,22.93,24.0,23.53
3057,21700.0,22.93,24.0,23.53
3058,21700.0,22.93,24.0,23.53
3059,21700.0,22.93,24.0,23.53
3060,21726.0,22.83,24.0,23.53
3061,21726.0,22.83,24.0,23.53
3062,21726.0,22.83,24.0,23.53
3063,21726.0,22.83,24.0,23.53
3064,21752.0,22.83,24.0,23.53
3065,21752.0,22.83,24.0,23.53
3066,21752.0,22.83,24.0,23.53
3067,21752.0,22.83,24.0,23.53
3068,21778.0,22.83,24.0,23.53
3069,21778.0,22.83,24.0,23.53
3070,21778.0,22.83,24.0,23.53
3071,21778.0,22.83,24.0,23.53
3072,21805.0,22.93,24.0,23.53
3073,21805.0,22.93,24.0,23.53
3074,21805.0,22.93,24.0,23.53
3075,21805.0,22.93,24.0,23.53
3076,21830.0,22.93,24.0,23.53
3077,21830.0,22.93,24.0,23.53
3078,21830.0,22.93,24.0,23.53
3079,21830.0,22.93,24.0,23.53
3080,21856.0,22.83,24.0,23.53
3081,21856.0,22.83,24.0,23.53
3082,21856.0,22.83,24.0,23.53
3083,21856.0,22.83,24.0,23.53
3084,21882.0,22.83,24.0,23.53
3085,21882.0,22.83,24.0,23.53
3086,21882.0,22.83,24.0,23.53
3087,21882.0,22.83,24.0,23.53
3088,21908.0,22.93,24.0,23.53
3089,21908.0,22.93,24.0,23.53
3090,21908.0,22.93,24.0,23.53
3091,21908.0,22.93,24.0,23.53
3092,21935.0,22.83,24.0,23.53
3093,21935.0,22.83,24.0,23.53
3094,21935.0,22.83,24.0,23.53
3095,21935.0,22.83,24.0,23.53
3096,21960.0,22.83,24.0,23.53
3097,21960.0,22.83,24.0,23.53
3098,21960.0,22.83,24.0,23.53
3099,21960.0,22.83,24.0,23.53
3100,21986.0,22.83,24.0,23.53
3101,21986.0,22.83,24.0,23.53
3102,21986.0,22.83,24.0,23.53
3103,21986.0,22.83,24.0,23.53
3104,22012.0,22.93,24.0,23.53
3105,22012.0,22.93,24.0,23.53
3106,22012.0,22.93,24.0,23.53
3107,22012.0,22.93,24.0,23.53
3108,22038.0,22.83,24.0,23.53
3109,22038.0,22.83,24.0,23.53
3110,22038.0,22.83,24.0,23.53
3111,22038.0,22.83,24.0,23.53
3112,22065.0,22.83,24.0,23.53
3113,22065.0,22.83,24.0,23.53
3114,22065.0,22.83,24.0,23.53
3115,22065.0,22.83,24.0,23.53
3116,22090.0,22.83,24.0,23.53
3117,22090.0,22.83,24.0,23.53
3118,22090.0,22.83,24.0,23.53
3119,22090.0,22.83,24.0,23.53
3120,22116.0,22.83,24.0,23.53
3121,22116.0,22.83,24.0,23.53
3122,22116.0,22.83,24.0,23.53
3123,22116.0,22.83,24.0,23.53
3124,22142.0,22.83,24.0,23.53
3125,22142.0,22.83,24.0,23.53
3126,22142.0,22.83,24.0,23.53
3127,22142.0,22.83,24.0,23.53
3128,22439.0,21.94,24.0,23.55
3129,22439.0,21.94,24.0,23.55
3130,22439.0,21.94,24.0,23.55
3131,22439.0,21.94,24.0,23.55
3132,22441.0,22.83,24.0,23.55
3133,22441.0,22.83,24.0,23.55
3134,22441.0,22.83,24.0,23.55
3135,22441.0,22.83,24.0,23.55
3136,22444.0,22.73,24.0,23.55
3137,22444.0,22.73,24.0,23.55
3138,22444.0,22.73,24.0,23.55
3139,22444.0,22.73,24.0,23.55
3140,22451.0,22.83,24.0,23.55
3141,22451.0,22.83,24.0,23.55
3142,22451.0,22.83,24.0,23.55
3143,22451.0,22.83,24.0,23.55
3144,22476.0,22.83,24.0,23.55
3145,22476.0,22.83,24.0,23.55
3146,22476.0,22.83,24.0,23.55
3147,22476.0,22.83,24.0,23.55
3148,22502.0,22.83,24.0,23.55
3149,22502.0,22.83,24.0,23.55
3150,22502.0,22.83,24.0,23.55
3151,22502.0,22.83,24.0,23.55
3152,22529.0,22.83,24.0,23.55
3153,22529.0,22.83,24.0,23.55
3154,22529.0,22.83,24.0,23.55
3155,22529.0,22.83,24.0,23.55
3156,22554.0,22.83,24.0,23.55
3157,22554.0,22.83,24.0,23.55
3158,22554.0,22.83,24.0,23.55
3159,22554.0,22.83,24.0,23.55
3160,22581.0,22.83,24.0,23.55
3161,22581.0,22.83,24.0,23.55
3162,22581.0,22.83,24.0,23.55
3163,22581.0,22.83,24.0,23.55
3164,22606.0,22.83,24.0,23.55
3165,22606.0,22.83,24.0,23.55
3166,22606.0,22.83,24.0,23.55
3167,22606.0,22.83,24.0,23.55
3168,22632.0,22.83,24.0,23.55
3169,22632.0,22.83,24.0,23.55
3170,22632.0,22.83,24.0,23.55
3171,22632.0,22.83,24.0,23.55
3172,22659.0,22.83,24.0,23.55
3173,22659.0,22.83,24.0,23.55
3174,22659.0,22.83,24.0,23.55
3175,22659.0,22.83,24.0,23.55
3176,22684.0,22.83,24.0,23.55
3177,22684.0,22.83,24.0,23.55
3178,22684.0,22.83,24.0,23.55
3179,22684.0,22.83,24.0,23.55
3180,22711.0,22.83,24.0,23.55
3181,22711.0,22.83,24.0,23.55
3182,22711.0,22.83,24.0,23.55
3183,22711.0,22.83,24.0,23.55
3184,22736.0,22.73,24.0,23.55
3185,22736.0,22.73,24.0,23.55
3186,22736.0,22.73,24.0,23.55
3187,22736.0,22.73,24.0,23.55
3188,22762.0,22.83,24.0,23.55
3189,22762.0,22.83,24.0,23.55
3190,22762.0,22.83,24.0,23.55
3191,22762.0,22.83,24.0,23.55
